# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   8.3848387247e-01,   8.9735760770e+00,   9.3030000000e-01
   8.5657039859e-01,   8.9910514280e+00,   9.3140000000e-01
   8.5981668595e-01,   9.4358012270e+00,   9.3140000000e-01
   8.5519027173e-01,   9.2384373620e+00,   9.3190000000e-01
   8.5676136482e-01,   8.9734901120e+00,   9.3140000000e-01
   8.6607016466e-01,   9.0450140380e+00,   9.3260000000e-01
   8.5643451154e-01,   9.1641028390e+00,   9.2790000000e-01
   8.3943073185e-01,   8.9467406990e+00,   9.3550000000e-01
   8.4039406494e-01,   8.9847604880e+00,   9.3150000000e-01
   8.4172949121e-01,   9.0304041170e+00,   9.2990000000e-01
   8.5590514393e-01,   8.9992233100e+00,   9.3230000000e-01
   8.6088448778e-01,   8.9734793340e+00,   9.3130000000e-01
   8.5567052419e-01,   9.0618116270e+00,   9.3330000000e-01
   8.5002676084e-01,   9.1508424130e+00,   9.3790000000e-01
   8.5672672814e-01,   8.9566006200e+00,   9.3360000000e-01
   8.5588291005e-01,   8.9799718790e+00,   9.3190000000e-01
   8.4475730166e-01,   9.0515556890e+00,   9.3010000000e-01
   8.6093563520e-01,   8.9821340950e+00,   9.2960000000e-01
   8.5052963307e-01,   8.9744836950e+00,   9.3000000000e-01
   8.5351130979e-01,   9.1341066300e+00,   9.3030000000e-01
   8.4754209672e-01,   8.9210988000e+00,   9.3050000000e-01
   8.5895645991e-01,   8.9642915990e+00,   9.3350000000e-01
   8.7151382688e-01,   8.9415009040e+00,   9.3190000000e-01
   8.3327260280e-01,   9.0125626500e+00,   9.3450000000e-01
   8.6201819382e-01,   8.9908432290e+00,   9.3040000000e-01
   8.4190895979e-01,   8.9638760710e+00,   9.3140000000e-01
   8.5998074249e-01,   9.1644532360e+00,   9.3320000000e-01
   8.4964089875e-01,   8.8994676520e+00,   9.3630000000e-01
   8.6641098024e-01,   9.1349328830e+00,   9.3410000000e-01
   8.5689503464e-01,   9.6375133500e+00,   9.3450000000e-01
   8.4453432561e-01,   9.1855534670e+00,   9.3210000000e-01
   8.6277171398e-01,   9.1633942950e+00,   9.3340000000e-01
   8.5256206607e-01,   9.1535069940e+00,   9.3100000000e-01
   8.4866383818e-01,   8.8808658190e+00,   9.3520000000e-01
   8.5464373532e-01,   8.9243073770e+00,   9.3100000000e-01
   8.5122404530e-01,   8.9425842730e+00,   9.3190000000e-01
   8.6453759038e-01,   8.9734530280e+00,   9.3280000000e-01
   8.4429373694e-01,   9.1191534320e+00,   9.3360000000e-01
   8.6405912632e-01,   9.1010901440e+00,   9.2850000000e-01
   8.4601483126e-01,   9.1698000510e+00,   9.2800000000e-01
   8.6201976545e-01,   9.1580544800e+00,   9.3240000000e-01
   8.5582656228e-01,   9.0082323760e+00,   9.3250000000e-01
   8.5512025946e-01,   8.9685095080e+00,   9.3870000000e-01
   8.3705176270e-01,   8.9580585130e+00,   9.2770000000e-01
   8.6333251205e-01,   9.4072464220e+00,   9.3010000000e-01
   8.4622313606e-01,   9.4255626720e+00,   9.3210000000e-01
   8.3724618908e-01,   9.2240135240e+00,   9.3080000000e-01
   8.5202443300e-01,   8.9714687510e+00,   9.3030000000e-01
   8.4956892833e-01,   8.9426446540e+00,   9.3780000000e-01
   8.5006131031e-01,   8.9504944620e+00,   9.3060000000e-01
   8.6577551645e-01,   8.9410534410e+00,   9.3320000000e-01
   8.5081735809e-01,   9.0592468290e+00,   9.3000000000e-01
   8.7403309055e-01,   9.2710899520e+00,   9.3600000000e-01
   8.6152568508e-01,   9.1103672620e+00,   9.2970000000e-01
   8.6923309109e-01,   8.9366466120e+00,   9.3170000000e-01
   8.5969112283e-01,   8.9639113080e+00,   9.3270000000e-01
   8.6396025852e-01,   9.2276484390e+00,   9.3100000000e-01
   8.5024302274e-01,   8.9993620100e+00,   9.3350000000e-01
   8.4400907099e-01,   9.1609175230e+00,   9.3080000000e-01
   8.5114348435e-01,   1.1329948545e+01,   9.3080000000e-01
   8.5121938563e-01,   9.0507375330e+00,   9.3090000000e-01
   8.6772844413e-01,   9.6220043070e+00,   9.3180000000e-01
   8.6276117834e-01,   9.4987422540e+00,   9.2910000000e-01
   8.5805038133e-01,   9.2723759470e+00,   9.3120000000e-01
   8.4736652964e-01,   9.1893995150e+00,   9.3180000000e-01
   8.4394764383e-01,   9.1512619090e+00,   9.2550000000e-01
   8.5300511293e-01,   8.9864845660e+00,   9.3020000000e-01
   8.6704929093e-01,   8.9765821970e+00,   9.2760000000e-01
   8.5473198180e-01,   9.0234844600e+00,   9.3300000000e-01
   8.3795330727e-01,   1.0404605291e+01,   9.3060000000e-01
   8.4015316585e-01,   9.0582125090e+00,   9.3290000000e-01
   8.5521534755e-01,   9.0212719280e+00,   9.3410000000e-01
   8.5072568501e-01,   9.0549269560e+00,   9.3300000000e-01
   8.4326863000e-01,   9.0186324670e+00,   9.3020000000e-01
   8.5758597221e-01,   8.9571524690e+00,   9.3420000000e-01
   8.6394035753e-01,   9.1451786920e+00,   9.2960000000e-01
   8.4783056825e-01,   8.9153755220e+00,   9.3140000000e-01
   8.6254607940e-01,   9.7303906900e+00,   9.3050000000e-01
   8.4499844813e-01,   9.3633074540e+00,   9.3160000000e-01
   8.4715389266e-01,   1.0624944481e+01,   9.3290000000e-01
   8.5902314854e-01,   1.1603715297e+01,   9.3250000000e-01
   8.5835088670e-01,   8.9264719130e+00,   9.3200000000e-01
   8.4033942556e-01,   9.3578141720e+00,   9.3280000000e-01
   8.5561629735e-01,   9.4109163840e+00,   9.3510000000e-01
   8.4301635386e-01,   9.1002722660e+00,   9.3420000000e-01
   8.5490228249e-01,   8.9630680330e+00,   9.3390000000e-01
   8.6346647181e-01,   1.0011010206e+01,   9.3160000000e-01
   8.5555952608e-01,   8.9957456220e+00,   9.3320000000e-01
   8.5422206029e-01,   8.9506462500e+00,   9.2860000000e-01
   8.3025006033e-01,   8.9943426070e+00,   9.3140000000e-01
   8.5362933799e-01,   1.0798362492e+01,   9.3130000000e-01
   8.5514425436e-01,   9.0055147710e+00,   9.3020000000e-01
   8.5772312144e-01,   8.9817152960e+00,   9.3260000000e-01
   8.5325247910e-01,   9.5717504430e+00,   9.3150000000e-01
   8.5931532346e-01,   9.5750368020e+00,   9.3480000000e-01
   8.4231843943e-01,   9.0595683860e+00,   9.3310000000e-01
   8.5902994214e-01,   9.0973031960e+00,   9.3010000000e-01
   8.5632550864e-01,   9.1073635500e+00,   9.3070000000e-01
   8.4527502144e-01,   8.9245660070e+00,   9.2940000000e-01
   8.4372974708e-01,   9.4995886530e+00,   9.2980000000e-01
   8.5838919883e-01,   9.4896039620e+00,   9.2830000000e-01
   8.5420769957e-01,   9.1515057950e+00,   9.3110000000e-01
   8.6154270886e-01,   8.9558333410e+00,   9.3200000000e-01
   8.5285919094e-01,   9.0701046760e+00,   9.3130000000e-01
   8.6332966272e-01,   1.0056203791e+01,   9.3190000000e-01
   8.5195107682e-01,   9.7309996730e+00,   9.3180000000e-01
   8.4810187325e-01,   1.0545302059e+01,   9.2810000000e-01
   8.4496557820e-01,   8.0526858890e+00,   9.3350000000e-01
   8.4559289302e-01,   7.7688923820e+00,   9.3170000000e-01
   8.6212377823e-01,   8.2450106300e+00,   9.3250000000e-01
   8.5662737273e-01,   9.1009353990e+00,   9.3480000000e-01
   8.3601657123e-01,   8.1286876910e+00,   9.3110000000e-01
   8.6018235307e-01,   8.5001972790e+00,   9.3080000000e-01
   8.4456100273e-01,   8.3741080390e+00,   9.3050000000e-01
   8.6345214195e-01,   9.0087487290e+00,   9.3510000000e-01
   8.5519863116e-01,   8.8641663570e+00,   9.3400000000e-01
   8.5077512183e-01,   9.3891050400e+00,   9.3260000000e-01
   8.7200603387e-01,   8.8110526120e+00,   9.3100000000e-01
   8.4842305262e-01,   8.3767686010e+00,   9.3300000000e-01
   8.5160968752e-01,   8.3979006650e+00,   9.3240000000e-01
   8.5644250130e-01,   8.1767576600e+00,   9.3990000000e-01
   8.5144274274e-01,   8.4156320180e+00,   9.3240000000e-01
   8.4944281849e-01,   8.5831980470e+00,   9.3380000000e-01
   8.3829210853e-01,   8.8478725260e+00,   9.3130000000e-01
   8.6837566652e-01,   9.0073237280e+00,   9.2980000000e-01
   8.5251002731e-01,   9.1220994690e+00,   9.2720000000e-01
   8.4654800566e-01,   9.3008253300e+00,   9.2960000000e-01
   8.7098885100e-01,   8.9863790540e+00,   9.2980000000e-01
   8.5032653784e-01,   9.0944170300e+00,   9.3470000000e-01
   8.4745842851e-01,   9.3211358790e+00,   9.3230000000e-01
   8.6746791282e-01,   9.0602442330e+00,   9.3330000000e-01
   8.4970742311e-01,   9.1850616420e+00,   9.3060000000e-01
   8.5784394100e-01,   9.1330285680e+00,   9.3240000000e-01
   8.6958772783e-01,   9.2694206980e+00,   9.2990000000e-01
   8.3365272047e-01,   8.9884118490e+00,   9.3680000000e-01
   8.5151382720e-01,   1.0232521779e+01,   9.3180000000e-01
   8.6265475316e-01,   9.1707362470e+00,   9.3230000000e-01
   8.5409548122e-01,   1.3175109437e+01,   9.2740000000e-01
   8.5462392546e-01,   9.6227702570e+00,   9.3440000000e-01
   8.4852280317e-01,   9.3260192550e+00,   9.3050000000e-01
   8.6671922550e-01,   9.0358744540e+00,   9.3180000000e-01
   8.4751385815e-01,   9.0138715230e+00,   9.3170000000e-01
   8.5583314540e-01,   9.5015270560e+00,   9.3460000000e-01
   8.4825656961e-01,   9.1500606060e+00,   9.3120000000e-01
   8.7644314353e-01,   9.2337701240e+00,   9.3080000000e-01
   8.5687610194e-01,   9.0761758820e+00,   9.3300000000e-01
   8.4010937650e-01,   9.0875199870e+00,   9.3360000000e-01
   8.5203386758e-01,   9.1544213070e+00,   9.3010000000e-01
   8.5047333439e-01,   9.0407792150e+00,   9.2890000000e-01
   8.6832969562e-01,   9.1515470250e+00,   9.3000000000e-01
   8.3876954252e-01,   9.3061033220e+00,   9.3200000000e-01
   8.5270720786e-01,   9.0351589020e+00,   9.3050000000e-01
   8.5467727436e-01,   9.0343779990e+00,   9.3070000000e-01
   8.4353663156e-01,   9.1137776960e+00,   9.2730000000e-01
   8.6450021811e-01,   9.0470144890e+00,   9.3200000000e-01
   8.5176817449e-01,   9.0708353850e+00,   9.3450000000e-01
   8.6178980516e-01,   9.0955630830e+00,   9.3530000000e-01
   8.5457273393e-01,   9.2718462270e+00,   9.2690000000e-01
   8.6451757422e-01,   9.0048985730e+00,   9.2960000000e-01
   8.4795842053e-01,   9.0444091790e+00,   9.3390000000e-01
   8.7091779199e-01,   9.1505360250e+00,   9.2720000000e-01
   8.4543642067e-01,   9.0489926060e+00,   9.2890000000e-01
   8.6177795921e-01,   9.2338301600e+00,   9.3390000000e-01
   8.6244963833e-01,   9.3301335850e+00,   9.2830000000e-01
   8.6542632886e-01,   9.0527968920e+00,   9.3150000000e-01
   8.5208545807e-01,   9.3900873340e+00,   9.3080000000e-01
   8.6188656287e-01,   9.0167205290e+00,   9.3440000000e-01
   8.6138506294e-01,   9.2920071630e+00,   9.3120000000e-01
   8.4223058340e-01,   9.0613996260e+00,   9.3330000000e-01
   8.5344560865e-01,   9.0190727750e+00,   9.2850000000e-01
   8.5734757456e-01,   9.4618957950e+00,   9.3920000000e-01
   8.5983198162e-01,   9.3085366810e+00,   9.2590000000e-01
   8.5280244806e-01,   9.1460759470e+00,   9.3390000000e-01
   8.6470645934e-01,   1.0963672824e+01,   9.3130000000e-01
   8.4027181815e-01,   9.6033360070e+00,   9.2760000000e-01
   8.6056200036e-01,   9.0876361580e+00,   9.3210000000e-01
   8.3511684161e-01,   9.3111326300e+00,   9.2810000000e-01
   8.5777092126e-01,   9.0445884970e+00,   9.3560000000e-01
   8.4688204904e-01,   9.0094141810e+00,   9.3180000000e-01
   8.4723132393e-01,   9.1680169690e+00,   9.2810000000e-01
   8.6271453639e-01,   9.0370268790e+00,   9.3350000000e-01
   8.4777498316e-01,   9.0863620040e+00,   9.3000000000e-01
   8.6007148691e-01,   9.0700055570e+00,   9.3320000000e-01
   8.3318553824e-01,   9.2925037090e+00,   9.3260000000e-01
   8.4404490830e-01,   8.9824064460e+00,   9.3070000000e-01
   8.4592500133e-01,   9.0082436800e+00,   9.3470000000e-01
   8.5131682479e-01,   9.1228520380e+00,   9.2810000000e-01
   8.3443087491e-01,   1.0166679746e+01,   9.2800000000e-01
   8.6131101381e-01,   9.0583420540e+00,   9.3420000000e-01
   8.4674854066e-01,   9.3106978750e+00,   9.3030000000e-01
   8.4907947475e-01,   9.0478003560e+00,   9.3190000000e-01
   8.4442590570e-01,   9.0095349850e+00,   9.3480000000e-01
   8.6237766835e-01,   8.9929333480e+00,   9.3290000000e-01
   8.5274942461e-01,   9.1194238810e+00,   9.3100000000e-01
   8.4707938368e-01,   9.2500975000e+00,   9.3150000000e-01
   8.5998785296e-01,   8.9924374180e+00,   9.3250000000e-01
   8.5433568066e-01,   9.2935690550e+00,   9.3210000000e-01
   8.5936498021e-01,   9.0235941890e+00,   9.3090000000e-01
   8.4586628078e-01,   9.0218360050e+00,   9.3620000000e-01
   8.5934817185e-01,   9.0475860500e+00,   9.3240000000e-01
   8.5397036460e-01,   9.2386088030e+00,   9.3800000000e-01
   8.5918355034e-01,   9.0992784070e+00,   9.3160000000e-01
   8.6829941175e-01,   9.2474873040e+00,   9.3320000000e-01
   8.4200723956e-01,   9.1634353300e+00,   9.3180000000e-01
   8.6558137513e-01,   9.1022263160e+00,   9.3160000000e-01
   8.5451273229e-01,   9.0504003140e+00,   9.3110000000e-01
   8.4885051158e-01,   9.0207208130e+00,   9.3460000000e-01
   8.5302213278e-01,   9.1274235250e+00,   9.3300000000e-01
   8.6823447108e-01,   9.0807626290e+00,   9.3170000000e-01
   8.4264501874e-01,   9.2230822480e+00,   9.3130000000e-01
   8.6024952693e-01,   9.0423180960e+00,   9.3010000000e-01
   8.5635044002e-01,   9.0831021930e+00,   9.3120000000e-01
   8.4825009518e-01,   9.0174540550e+00,   9.3480000000e-01
   8.5526377109e-01,   8.9879863050e+00,   9.3280000000e-01
   8.5505708491e-01,   9.4266949050e+00,   9.3390000000e-01
   8.5721986565e-01,   9.1082615490e+00,   9.3370000000e-01
   8.4951284136e-01,   9.1191999750e+00,   9.3320000000e-01
   8.5578790308e-01,   9.0400773760e+00,   9.3530000000e-01
   8.5916475629e-01,   9.0833328740e+00,   9.3040000000e-01
   8.6157216218e-01,   9.0311732680e+00,   9.3270000000e-01
   8.4200250589e-01,   9.0372141990e+00,   9.3460000000e-01
   8.5687674072e-01,   9.2950412460e+00,   9.2820000000e-01
   8.4443388872e-01,   9.2981550490e+00,   9.3020000000e-01
   8.5431917776e-01,   9.0374794870e+00,   9.3460000000e-01
   8.5106546534e-01,   9.0295013940e+00,   9.3170000000e-01
   8.4739471502e-01,   9.0847742740e+00,   9.3330000000e-01
   8.5187517136e-01,   9.0192190740e+00,   9.3550000000e-01
   8.2713833992e-01,   9.9716741770e+00,   9.3300000000e-01
   8.4455061689e-01,   9.8386555280e+00,   9.3570000000e-01
   8.5478904494e-01,   9.1890591310e+00,   9.3420000000e-01
   8.4703825563e-01,   9.0016196840e+00,   9.3060000000e-01
   8.5497281729e-01,   9.0125425240e+00,   9.3350000000e-01
   8.6306097489e-01,   9.2774829050e+00,   9.3490000000e-01
   8.5074825601e-01,   9.0542388130e+00,   9.3020000000e-01
   8.5938662771e-01,   9.0853140030e+00,   9.3150000000e-01
   8.5368981415e-01,   9.5697550570e+00,   9.3340000000e-01
   8.5384207361e-01,   9.0978272210e+00,   9.2820000000e-01
   8.6643327269e-01,   9.0156583620e+00,   9.3250000000e-01
   8.5581911795e-01,   9.0109657730e+00,   9.3140000000e-01
   8.6031196976e-01,   9.0919028830e+00,   9.3560000000e-01
   8.5524608008e-01,   9.1947181570e+00,   9.3340000000e-01
   8.4592072066e-01,   9.0641270830e+00,   9.3450000000e-01
   8.5376394310e-01,   9.2915522900e+00,   9.3420000000e-01
   8.5708636327e-01,   9.0832551780e+00,   9.3150000000e-01
   8.5667573992e-01,   8.9902643610e+00,   9.2940000000e-01
